ts,device,co2,temp,rh,rssi
1770186570627,dev01,1206,27.1,47.4,
1770186570840,dev01,1136,26.5,59.6,
1770186571048,dev01,934,24.9,68.6,
1770186571257,dev01,855,26.3,55.9,
1770186571468,dev01,891,20.9,38.2,
1770186571678,dev01,1293,26,37.4,
1770186571893,dev01,835,25.2,66.3,
1770186572106,dev01,1222,25.4,45.8,
1770186572315,dev01,865,25.2,53.9,
1770186572517,dev01,516,23.8,57,
1770186572725,dev01,643,25.4,63.1,
1770186572936,dev01,1116,26.2,42.8,
1770186573140,dev01,970,23,36.7,
1770186573341,dev01,1045,21.2,35.9,
1770186573542,dev01,1052,27.4,71.2,
1770186573749,dev01,1014,25.2,41.9,
1770186573960,dev01,800,23.5,46.6,
1770186574168,dev01,493,25.5,62.9,
1770186574377,dev01,878,24,74.2,
1770186574583,dev01,1212,21.2,44.3,
1770186574793,dev01,1012,20.1,50.6,
1770186574999,dev01,1256,21.2,48.3,
1770186575208,dev01,986,23.1,73.7,
1770186575419,dev01,1058,22.9,63.4,
1770186575621,dev01,411,27.6,63.7,
1770186575830,dev01,527,26.5,66.4,
1770186576044,dev01,902,20.4,50,
1770186576254,dev01,601,25.1,46,
1770186576464,dev01,752,23.3,74.5,
1770186576665,dev01,699,22.1,46.1,
1770186576879,dev01,914,21.6,47.3,
1770186577091,dev01,936,21.5,63,
1770186577300,dev01,798,24.8,61.3,
1770186577502,dev01,624,23.4,57.1,
1770186577712,dev01,1265,23.7,39.9,
1770186577925,dev01,1260,20.6,67.9,
1770186578128,dev01,1243,26.3,74.6,
1770186578329,dev01,735,26.3,41.3,
1770186578530,dev01,868,26.2,65.6,
1770186578741,dev01,949,24,35.9,
1770186578945,dev01,1024,25.7,49.2,
1770186579145,dev01,1173,24.2,43.2,
1770186579350,dev01,1257,26.6,66.7,
1770186579552,dev01,816,24.5,73.3,
1770186579758,dev01,1297,22,57.1,
1770186579967,dev01,1177,21.8,72.2,
1770186580177,dev01,1131,24,74.4,
1770186580385,dev01,1037,23.3,35.8,
1770186580589,dev01,1273,21.8,63.6,
1770186580790,dev01,580,22,50.6,
1770186580995,dev01,1064,21.7,66.6,
1770186581204,dev01,798,27.1,53.3,
1770186581416,dev01,662,20.2,39.5,
1770186581629,dev01,892,26.6,46.1,
1770186581829,dev01,902,23.1,36.1,
1770186582037,dev01,610,21.6,45.7,
1770186582247,dev01,1011,21.7,51.7,
1770186582456,dev01,852,24.8,63.7,
1770186582657,dev01,897,27.7,56.9,
1770186582872,dev01,1095,20.1,36.2,
1770186583076,dev01,653,20.9,73.3,
1770186583277,dev01,1002,26.6,59.5,
1770186583477,dev01,670,26.5,66.5,
1770186583687,dev01,569,24.7,68.4,
1770186583902,dev01,420,22.1,49.3,
1770186584115,dev01,1161,26.4,39.1,
1770186584325,dev01,776,21.7,47.2,
1770186584541,dev01,991,25.8,69.1,
1770186584750,dev01,500,26.5,71.7,
1770186584958,dev01,492,26.1,46.9,
1770186585169,dev01,857,25,59.6,
1770186585377,dev01,804,23.9,54.5,
1770186585583,dev01,477,21.1,47.5,
1770186585786,dev01,1211,21,50.1,
1770186585995,dev01,1247,20.6,68.3,
1770186586206,dev01,927,24.6,62.1,
1770186586416,dev01,955,21.2,63,
1770186586632,dev01,678,25,47.8,
1770186586848,dev01,857,23.1,72.3,
1770186587061,dev01,873,26.6,35,
1770186587269,dev01,712,20.9,54.1,
1770186587479,dev01,697,26.9,60,
1770186587690,dev01,418,24.1,67.4,
1770186587904,dev01,1001,24.3,69.4,
1770186588107,dev01,645,27.5,49.8,
1770186588310,dev01,650,22.1,74.8,
1770186588512,dev01,1150,25.1,72.4,
1770186588719,dev01,947,27.6,52.6,
1770186588919,dev01,1178,26.9,55,
1770186589128,dev01,864,27.6,69.3,
1770186589338,dev01,462,26.3,67.6,
1770186589540,dev01,549,27.2,38,
1770186589749,dev01,550,20.4,37.8,
1770186589959,dev01,1255,27.9,70.1,
1770186590167,dev01,467,22.2,68.3,
1770186590378,dev01,1115,21,70.4,
1770186590584,dev01,1228,24.3,42.9,
1770186590784,dev01,780,23.9,66.1,
1770186590988,dev01,1299,26.5,37.5,
1770186591198,dev01,536,20.8,71.8,
1770186591409,dev01,999,23,36.2,
1770186591609,dev01,1185,24.8,72.4,
1770186591818,dev01,1041,24.2,64.7,
1770186592027,dev01,590,21.5,69.1,
1770186592236,dev01,587,20.9,40.8,
1770186592444,dev01,1299,25,60.4,
1770186592644,dev01,731,28,51.1,
1770186592844,dev01,648,24.9,51,
1770186593053,dev01,650,26.2,55.5,
1770186593257,dev01,463,24.3,67.9,
1770186593459,dev01,936,26.4,44.2,
1770186593665,dev01,896,22.4,72.1,
1770186593865,dev01,1140,24.3,63.4,
1770186594074,dev01,577,24.2,35.1,
1770186594282,dev01,1113,24.6,46.7,
1770186594483,dev01,878,21.3,65.9,
1770186594686,dev01,565,24.6,36.5,
1770186594894,dev01,1240,24.1,64.9,
1770186595101,dev01,839,25,41.2,
1770186595316,dev01,547,23.4,71.4,
1770186595530,dev01,1048,26.3,63.9,
1770186595735,dev01,1244,26.2,58.8,
1770186595947,dev01,1287,26,62.7,
1770186596148,dev01,1286,21.2,69.5,
1770186596349,dev01,713,25,59.7,
1770186596555,dev01,969,22.6,46.2,
1770186596767,dev01,683,26.7,42.4,
1770186596978,dev01,1116,22.2,55.7,
1770186597188,dev01,744,25.5,53.5,
1770186597403,dev01,1172,27.2,46.7,
1770186597605,dev01,1009,22.7,46.3,
1770186597820,dev01,459,27.8,60.7,
1770186598034,dev01,477,26.7,55.8,
1770186598240,dev01,419,24,62.9,
1770186598442,dev01,548,23.8,74.5,
1770186598649,dev01,639,26.4,61.8,
1770186598849,dev01,832,26.4,44.7,
1770187446229,dev01,804,21.7,53.2,
1770187446444,dev01,1023,21.6,65.9,
1770187446651,dev01,1165,25.2,47.1,
1770187446859,dev01,1222,21.8,53.1,
1770187447073,dev01,1059,27.5,52.6,
1770187447288,dev01,842,21.5,47.4,
1770187447489,dev01,736,24.6,67.9,
1770187447699,dev01,608,28,59.3,
1770187447912,dev01,1118,21,59.4,
1770187448127,dev01,1294,20.9,64,
1770187448340,dev01,1290,23.3,72.3,
1770187448547,dev01,815,24.9,56.6,
1770187448763,dev01,1184,21.7,71,
1770187448978,dev01,1251,20.4,73.7,
1770187449191,dev01,1078,20.9,57.2,
1770187449391,dev01,529,27.6,49,
1770187449604,dev01,1164,24.5,54.1,
1770187449806,dev01,421,23.8,57.9,
1770187450018,dev01,591,21,72.8,
1770187450231,dev01,1053,23.9,40.8,
1770187450432,dev01,447,22.7,66.1,
1770187450646,dev01,752,22.4,35.8,
1770187450846,dev01,493,21.1,50.3,
1770187451057,dev01,1195,25.4,67.6,
1770187451268,dev01,970,26.2,38.7,
1770187451483,dev01,600,25.3,71.7,
1770187451695,dev01,1022,22.5,63,
1770187451896,dev01,527,24.3,72,
1770187452110,dev01,779,25.6,38.6,
1770187452311,dev01,774,20.9,64.5,
1770187452514,dev01,630,26.5,41,
1770187452724,dev01,632,22.3,50.4,
1770187452927,dev01,1211,24.1,50.2,
1770187453140,dev01,964,28,60.7,
1770187453351,dev01,718,20.1,41.2,
1770187453565,dev01,1053,21.2,59.2,
1770187453780,dev01,659,24.1,62.6,
1770187453994,dev01,934,27.2,70.4,
1770187454196,dev01,886,27.4,39.2,
1770187454409,dev01,1155,24,52.2,
1770187454619,dev01,571,24.4,44.4,
1770187454824,dev01,451,26.7,69.9,
1770187455024,dev01,1252,20.8,55.7,
1770187455235,dev01,648,25.1,56.6,
1770187455450,dev01,1147,20.6,58.6,
1770187455665,dev01,795,26.8,67.5,
1770187455878,dev01,645,26.5,38.5,
1770187456090,dev01,1049,25.2,65.4,
1770187456303,dev01,745,22.2,67.2,
1770187456506,dev01,881,20.2,74.1,
1770187456713,dev01,819,20.9,51.4,
1770187456928,dev01,1084,28,73.9,
1770187457129,dev01,529,27,74.5,
1770187457339,dev01,701,24.9,53.5,
1770187457553,dev01,980,21.6,67,
1770187457754,dev01,701,23.8,73.4,
1770187457968,dev01,1086,23.3,37.7,
1770187458179,dev01,564,24.4,37.4,
1770187458389,dev01,550,25.2,68.7,
1770187458595,dev01,839,25.5,58.2,
1770187458812,dev01,794,25,51.4,
1770187459027,dev01,1002,26.1,45.4,
1770187459227,dev01,1160,27.4,44.4,
1770187459440,dev01,708,23.2,55.1,
1770187459652,dev01,599,22.6,69.8,
1770187459856,dev01,1028,27,74.8,
1770187460066,dev01,798,26.9,38.9,
1770187460280,dev01,997,26,44.7,
1770187460480,dev01,599,20.8,74.5,
1770187460681,dev01,1274,26.5,38.2,
1770187460889,dev01,1218,25.7,59.2,
1770187461093,dev01,601,22.7,61.5,
1770187461309,dev01,917,27.7,37.3,
1770187461520,dev01,1086,23.6,73.8,
1770187461735,dev01,836,21.1,39.4,
1770187461950,dev01,887,22.4,56.2,
1770187462163,dev01,1050,20.8,51.4,
1770187462374,dev01,1016,23.2,51,
1770187462574,dev01,1060,22.1,63.3,
1770187462781,dev01,932,21,74.1,
1770187462992,dev01,623,24.9,64.6,
1770187463205,dev01,1252,24.7,66.3,
1770187463406,dev01,704,21.2,66.8,
1770187463618,dev01,508,26.6,41.2,
1770187463819,dev01,759,21.1,36.6,
1770187464033,dev01,1158,22.3,64.5,
1770187464244,dev01,633,26.2,60,
1770187464446,dev01,698,27.4,48.8,
1770187464653,dev01,1145,21.4,54,
1770187464854,dev01,1173,22.6,35.6,
1770187465063,dev01,1070,23.6,38.7,
1770187465264,dev01,741,26.4,71.7,
1770187465478,dev01,1119,22.7,55.5,
1770187465690,dev01,588,20.5,66.9,
1770187465905,dev01,521,22.9,57,
1770187466119,dev01,589,26,46.5,
1770187466336,dev01,1066,20.7,45.3,
1770187466548,dev01,1022,27.9,59.3,
1770187466763,dev01,707,26.9,74.4,
1770187466975,dev01,1216,26.3,49.2,
1770187467188,dev01,580,23,40,
1770187467403,dev01,678,23.7,66.7,
1770187467616,dev01,429,25.4,47.4,
1770187467834,dev01,981,26.2,42.6,
1770187468044,dev01,1270,22.9,72.8,
1770187468254,dev01,950,24.4,63.3,
1770187468467,dev01,698,25.9,58.7,
1770187468682,dev01,569,24.6,58.4,
1770187468883,dev01,470,24.1,73.3,
1770187469094,dev01,639,21.9,50.1,
1770187469306,dev01,822,25.5,70.7,
1770187469506,dev01,1266,26.7,72.3,
1770187469711,dev01,639,20.1,50.5,
1770187469922,dev01,1071,27.6,41.5,
1770187470134,dev01,572,21.5,65.5,
1770187470337,dev01,645,20.4,71.9,
1770187470548,dev01,620,22.6,39.7,
1770187470759,dev01,736,27.8,57.8,
1770187470973,dev01,1216,27.7,58.2,
1770187471175,dev01,946,26.6,74,
1770187471385,dev01,553,25.7,58.6,
1770187471597,dev01,611,21.3,36,
1770187471810,dev01,1101,21.4,72.5,
1770187472021,dev01,814,21.5,70.9,
1770187472231,dev01,1292,27.7,46.2,
1770187472446,dev01,616,21.6,71.9,
1770187472660,dev01,1007,21.5,60.1,
1770187472873,dev01,650,20.5,41.7,
1770187473074,dev01,792,23.1,40.9,
1770187473285,dev01,1094,26.7,60.4,
1770187473498,dev01,1198,23.5,39.1,
1770187473713,dev01,920,26.6,42.5,
1770187473927,dev01,1237,22.5,59.5,
1770187474138,dev01,874,20.3,45.1,
1770187474352,dev01,415,22,53.8,
1770187474552,dev01,923,21.6,67.3,
1770187474752,dev01,758,21.6,61.6,
1770187474960,dev01,1208,25.4,71.4,
1770187475173,dev01,554,22.4,54,
1770187475382,dev01,716,25.8,57.6,
1770187475591,dev01,1192,22.3,58.5,
1770187475791,dev01,1141,24,55.4,
1770187476008,dev01,1194,26.5,47,
1770187476223,dev01,752,21.3,40.5,
1770187476433,dev01,986,26.6,64.5,
1770187476648,dev01,647,26.2,54.2,
1770187476848,dev01,972,26.7,64.5,
1770187477060,dev01,738,25.3,70.6,
1770187477262,dev01,862,24.5,72,
1770187477473,dev01,540,26.7,49.5,
1770187477687,dev01,822,25.5,59.4,
1770187477902,dev01,949,27.7,50.5,
1770187478103,dev01,454,21.1,46.7,
1770187478313,dev01,908,21.1,70.5,
1770187478528,dev01,663,24.9,62.4,
1770187478731,dev01,1107,26.2,68.1,
1770187478942,dev01,833,21.4,49.8,
1770187479151,dev01,825,22.4,63.8,
1770187479365,dev01,683,22.2,59.6,
1770187479567,dev01,559,24.1,63.7,
1770187479776,dev01,634,22.1,63.3,
1770187479976,dev01,833,23.1,43.7,
1770187480186,dev01,1257,25.3,53.7,
1770187480399,dev01,584,22,72.8,
1770187480610,dev01,435,21.1,54.6,
1770187480825,dev01,675,22.5,36,
1770187481036,dev01,530,24.6,45.2,
1770187481251,dev01,1203,25.9,36.6,
1770187481455,dev01,1199,24.4,72.5,
1770187481666,dev01,1161,23.6,69.9,
1770187481878,dev01,1023,25.4,67.5,
1770187482078,dev01,1135,24.9,74.5,
1770187482290,dev01,447,21.8,52,
1770187482498,dev01,1222,27,50.2,
1770187482713,dev01,420,24.8,52.6,
1770187482917,dev01,582,26,54.6,
1770187483125,dev01,423,23.5,64.5,
1770187483340,dev01,677,21.8,52.5,
1770187483544,dev01,892,27.2,66.9,
1770187483753,dev01,810,21.2,50.5,
1770187483962,dev01,1064,20.1,40.3,
1770187484162,dev01,1162,24,45.6,
1770187484363,dev01,1198,24.7,72.5,
1770187484574,dev01,655,24.4,39.9,
1770187484787,dev01,846,21.2,59.5,
1770187484996,dev01,527,27.5,64.6,
1770187485210,dev01,1291,24.2,66.9,
1770187485422,dev01,898,25.8,58.4,
1770187485635,dev01,547,22.6,57.9,
1770187485836,dev01,1187,27.7,62.3,
1770187486049,dev01,1088,23.5,41.2,
1770187486252,dev01,573,21,47.8,
1770187486463,dev01,684,23,60.5,
1770187486672,dev01,1129,27.3,55.6,
1770187486886,dev01,507,21.4,61.5,
1770187487087,dev01,987,23.9,57.6,
1770187487297,dev01,1111,26.4,60.4,
1770187487510,dev01,1028,21.1,37.9,
1770187487714,dev01,1168,25.6,46,
1770187487925,dev01,451,26.9,56.7,
1770187488137,dev01,690,26.1,55.3,
1770187488351,dev01,816,20.5,48.6,
1770187488554,dev01,898,22.6,36.8,
1770187488764,dev01,436,23.9,63.8,
1770187488979,dev01,891,22.9,66.1,
1770187489179,dev01,588,21.6,67.3,
1770187489392,dev01,1205,27.5,55.2,
1770187489608,dev01,1220,27.4,41.5,
1770187489825,dev01,1218,20.6,51.2,
1770187490034,dev01,454,26.7,56,
1770187490248,dev01,899,20.1,35.3,
1770187490449,dev01,777,26.4,57.9,
1770187490658,dev01,627,25.7,74,
1770187490872,dev01,1206,22.5,54,
1770187491087,dev01,634,25.2,37.9,
1770187491288,dev01,1175,20.6,39.9,
1770187491499,dev01,792,21.4,67.9,
1770187491711,dev01,767,25.5,62.5,
1770187491915,dev01,641,27.7,37.9,
1770187492124,dev01,654,24.2,60.7,
1770187492334,dev01,766,24.5,60.6,
1770187492548,dev01,1230,26.5,39.1,
1770187492749,dev01,638,21.7,65.4,
1770187492961,dev01,641,24.9,60.1,
1770187493175,dev01,1223,21.6,52.5,
1770187493376,dev01,1237,25.6,39.7,
1770187493589,dev01,828,27.4,69.5,
1770187493792,dev01,674,22.3,41.7,
1770187494001,dev01,690,20.6,51.4,
1770187494216,dev01,638,22.8,62.7,
1770187494432,dev01,1016,25.7,51.5,
1770187494646,dev01,886,24,68.8,
1770187494849,dev01,1269,24,74.3,
1770187495061,dev01,658,25.1,65.1,
1770187495261,dev01,1034,27.3,61.4,
1770187495464,dev01,566,24.4,67.9,
1770187495664,dev01,1170,21.5,47,
1770187495878,dev01,896,26.6,70.2,
1770187496081,dev01,506,22.6,65.9,
1770187496293,dev01,443,21.1,45,
1770187496500,dev01,1033,20.4,42.8,
1770187496706,dev01,959,22.1,56.2,
1770187496916,dev01,1251,23.7,63.1,
1770187497125,dev01,445,20.8,72.2,
1770187497341,dev01,646,26.2,47,
1770187497543,dev01,596,23,62.5,
1770187497744,dev01,871,23.8,63.5,
1770187497954,dev01,531,20.8,63.9,
1770187498170,dev01,633,26.2,62.8,
1770187498380,dev01,994,21.5,44,
1770187498593,dev01,866,26.2,62,
1770187498809,dev01,465,26.6,38.1,
1770187499024,dev01,480,24.4,51.2,
1770187499240,dev01,667,26.6,64.6,
1770187499441,dev01,715,23.2,65.9,
1770187499648,dev01,553,23.2,71,
1770187499851,dev01,761,25.4,43.5,
1770187500052,dev01,518,21.5,36,
1770187500254,dev01,726,23,62.7,
1770187500464,dev01,1127,27.7,56,
1770187500678,dev01,470,24.1,64.1,
1770187500878,dev01,925,21.3,41.3,
1770187501092,dev01,516,24.1,57.1,
1770187501307,dev01,1145,22.6,38.5,
1770187501507,dev01,1251,24,55.7,
1770187501721,dev01,1073,22.5,36.5,
1770187501935,dev01,820,24.7,50.1,
1770187502149,dev01,1091,25,64.6,
1770187502363,dev01,579,27.1,65.3,
1770187502564,dev01,409,20.9,51.4,
1770187502766,dev01,713,20.7,66.7,
1770187502972,dev01,600,23.6,66.3,
1770187503173,dev01,808,23.9,44.9,
1770187503379,dev01,609,27.2,39,
1770187503580,dev01,1038,27.4,37.8,
1770187503780,dev01,512,20.3,73.7,
1770187503993,dev01,482,23.6,36,
1770187504205,dev01,1279,26.4,73,
1770187504418,dev01,525,25.7,59.6,
1770187504633,dev01,1149,26.2,70.9,
1770187504847,dev01,737,27.5,43.6,
1770187505062,dev01,883,20.7,62.1,
1770187505274,dev01,810,24.2,41.9,
1770187505489,dev01,813,23.7,47.3,
1770187505689,dev01,771,22.9,53.9,
1770187505889,dev01,1135,24.9,43.2,
1770187506090,dev01,1165,24.1,72,
1770187506308,dev01,927,25.5,52.9,
1770187506519,dev01,793,22.3,73.1,
1770187506719,dev01,999,20.4,38.1,
1770187506934,dev01,1175,23.6,46.6,
1770187507147,dev01,513,22.6,41.4,
1770187507361,dev01,1007,23.1,70.3,
1770187507576,dev01,759,24.6,57.5,
1770187507791,dev01,856,23,46.7,
1770187508004,dev01,1012,20.4,67,
1770187508205,dev01,978,27.4,54,
1770187508418,dev01,1195,22.4,45.9,
1770187508620,dev01,1231,20.1,60.3,
1770187508821,dev01,960,23.6,53.6,
1770187509035,dev01,843,23.6,36.3,
1770187509236,dev01,475,27.4,43.2,
1770187509438,dev01,483,27.5,60.7,
1770187509645,dev01,661,26,72,
1770187509854,dev01,1013,20.9,65.5,
1770187510065,dev01,1016,22.6,46.5,
1770187510276,dev01,928,27.3,42.2,
1770187510484,dev01,1146,24.8,45.9,
1770187510689,dev01,541,27,69.4,
1770187510890,dev01,1147,27.1,68.4,
1770187511107,dev01,491,27.2,73.1,
1770187511319,dev01,540,25.1,44.6,
1770187511522,dev01,1016,21.9,38.8,
1770187511739,dev01,979,21.4,74.6,
1770187511952,dev01,811,20.7,70.2,
1770187512164,dev01,452,23.7,36.3,
1770187512364,dev01,1289,27.4,57.7,
1770187512578,dev01,672,21.3,52.6,
1770187512794,dev01,1136,26.1,60.3,
1770187513007,dev01,415,21.5,59.7,
1770187513222,dev01,452,27,58.2,
1770187513422,dev01,1194,24.7,73.4,
1770187513623,dev01,1222,24.7,56.5,
1770187513838,dev01,1090,24.6,59.8,
1770187514044,dev01,474,20.6,52.5,
1770187514245,dev01,1259,25.3,72.8,
1770187514459,dev01,519,22.3,52.4,
1770187514660,dev01,1139,22.5,35.1,
1770187514862,dev01,1123,22.9,39.5,
1770187515075,dev01,1267,25.7,71.7,
1770187515279,dev01,993,24.6,68,
1770187515483,dev01,810,23,69.5,
1770187515694,dev01,1182,24.4,65.5,
1770187515897,dev01,407,26,67.3,
1770187516101,dev01,655,23.4,53.5,
1770187516303,dev01,427,22,42.9,
1770187516507,dev01,680,20.2,56.9,
1770187516710,dev01,634,22.3,42.5,
1770187516914,dev01,1002,22.1,37.7,
1770187517118,dev01,588,25.9,60,
1770187517328,dev01,871,21.5,48.9,
1770187517532,dev01,1172,21.6,57.5,
1770187517745,dev01,700,21.1,61.8,
1770187517948,dev01,1050,21.9,70.4,
1770187518152,dev01,642,23.7,40.5,
1770187518355,dev01,502,21.4,47.7,
1770187518559,dev01,1235,22.7,71.1,
1770187518774,dev01,789,20.1,71.1,
1770187518978,dev01,1264,27,35.3,
1770187519181,dev01,508,20.6,41.4,
1770189238623,dev01,1203,24,58.6,
1770189238826,dev01,569,24,75,
1770189239045,dev01,516,24.4,40.9,
1770189239264,dev01,970,27.8,66.9,
1770189239468,dev01,565,26.3,67.4,
1770189239670,dev01,1064,20.5,65.1,
1770189239882,dev01,1139,21.3,49.6,
1770189240092,dev01,1095,26.9,63.6,
1770189240297,dev01,584,22.6,37.7,
1770189240499,dev01,1213,22.5,72.9,
1770189240702,dev01,670,24.1,69,
1770189240905,dev01,1141,27.6,35.6,
1770189241123,dev01,697,22.7,46.8,
1770189241328,dev01,1022,26.3,54.3,
1770189241532,dev01,1290,26.3,60.6,
1770189241733,dev01,966,23.6,71.8,
1770189241936,dev01,550,21.8,56.3,
1770189242140,dev01,638,27.4,58.9,
1770189242343,dev01,682,22,46.5,
1770189242545,dev01,969,22,70.2,
1770189242748,dev01,532,24.8,41.1,
1770189242953,dev01,1074,26.9,35.7,
1770189243156,dev01,532,26.7,70.3,
1770189243358,dev01,1102,26,54.6,
1770189243561,dev01,521,22.7,38.2,
1770189243764,dev01,1035,26.8,59.8,
1770189243967,dev01,457,22.8,61.2,
1770189244173,dev01,948,20.6,66.2,
1770189244373,dev01,997,24.2,38.8,
1770189244577,dev01,1212,21.2,63.8,
1770189244780,dev01,718,20.9,37.3,
1770189244983,dev01,1249,20.5,55.7,
1770189245186,dev01,980,27.5,58,
1770189245390,dev01,439,20.6,54.6,
1770189245594,dev01,1014,20.7,51.3,
1770189245795,dev01,1279,21.3,36.4,
1770189245998,dev01,1065,27.4,55.5,
1770189246202,dev01,804,21.3,35.1,
1770189246406,dev01,1289,23.1,46.7,
1770189246608,dev01,525,22.1,43.6,
1770189246811,dev01,1287,25.4,60.5,
1770189247014,dev01,580,20,35.7,
1770189247217,dev01,974,23.9,38.4,
1770189247436,dev01,1052,21.6,66.4,
1770189247655,dev01,1292,26,62.3,
1770189247861,dev01,822,25.1,51.3,
1770189248072,dev01,808,21.3,41.3,
1770189248287,dev01,821,27.4,35.2,
1770189248498,dev01,530,21.2,37.9,
1770189248709,dev01,598,22.7,38.1,
1770189248925,dev01,482,26.5,39.9,
1770189249126,dev01,689,23.8,43.5,
1770189249348,dev01,1095,21.9,74.4,
1770189249556,dev01,1090,20.1,71.5,
1770189249756,dev01,752,22,41.6,
1770189249970,dev01,910,22.7,57.9,
1770189250172,dev01,821,24.6,49.8,
1770189250386,dev01,416,23.9,70.8,
1770189250594,dev01,890,21.9,40.5,
1770189250807,dev01,1246,24.2,46.1,
1770189251009,dev01,1192,27.6,55.8,
1770189251219,dev01,416,26.9,36.6,
1770189251420,dev01,846,21.8,68.5,
1770189251622,dev01,558,25,64.3,
1770189251823,dev01,566,21.8,74.2,
1770189252025,dev01,587,22.5,64.2,
1770189252245,dev01,729,25.3,50.1,
1770189252457,dev01,705,26.3,71.7,
1770189252658,dev01,1209,26.3,50.3,
1770189252872,dev01,1065,22.6,61.9,
1770189253079,dev01,1078,20.3,69.3,
1770189253288,dev01,1033,26.3,47.3,
1770189253492,dev01,1239,27.8,54.8,
1770189253705,dev01,530,21.9,43.4,
1770189253916,dev01,847,27.9,74.3,
1770189254123,dev01,782,22.8,60.8,
1770189254334,dev01,550,25.5,45.5,
1770189254546,dev01,1237,26.3,55.6,
1770189254748,dev01,1027,23.3,70.2,
1770189254966,dev01,995,26.1,46.6,
1770189255186,dev01,905,27.6,73.2,
1770189255387,dev01,1298,25.1,51.3,
1770189255601,dev01,691,23.7,47.1,
1770189255815,dev01,522,27.2,40.7,
1770189256022,dev01,1096,24.8,40.3,
1770189256236,dev01,417,22.5,42.6,
1770189256439,dev01,561,26.4,41.5,
1770189256652,dev01,561,22.7,47,
1770189256867,dev01,719,26.8,38.3,
1770189257076,dev01,836,21.1,70.8,
1770189257281,dev01,792,24.8,68.1,
1770189257485,dev01,539,24.4,48.2,
1770189257700,dev01,1199,27.3,52.3,
1770189257904,dev01,1294,26.8,42.3,
1770189258118,dev01,722,26.3,66.3,
1770189258319,dev01,1297,24.4,62.2,
1770189258524,dev01,918,24.6,57.1,
1770189258732,dev01,907,22.7,51.5,
1770189258947,dev01,721,25.9,37.1,
1770189259149,dev01,1046,26.4,49.8,
1770189259350,dev01,969,26.6,64,
1770189259564,dev01,1106,27.7,54.6,
1770189259772,dev01,945,27.8,65.7,
1770189259983,dev01,1231,23.5,74.9,
1770189260184,dev01,1083,22.9,51.8,
1770189260397,dev01,1294,21.4,53.9,
1770189260612,dev01,429,27.2,51,
1770189260815,dev01,519,20.8,61.5,
1770189261016,dev01,1000,27.3,61.5,
1770189261217,dev01,1211,23.2,50.1,
1770189261430,dev01,1082,25.5,36.5,
1770189261640,dev01,1014,26.4,48.4,
1770189261844,dev01,1281,20.4,68.7,
1770189262045,dev01,915,20.7,65.2,
1770189262250,dev01,1127,23.4,35.5,
1770189262464,dev01,837,22.6,72.9,
1770189262666,dev01,1206,26.9,55.7,
1770189262872,dev01,739,24.3,38.2,
1770189263083,dev01,751,24,39,
1770189263284,dev01,821,22.4,48.8,
1770189263490,dev01,699,27.7,61.7,
1770189263701,dev01,645,24.3,37.4,
1770189263906,dev01,455,23.1,51.6,
1770189264108,dev01,1158,25.1,52.8,
1770189264314,dev01,1242,22.9,44.7,
1770189264531,dev01,1089,27.5,39.7,
1770189264747,dev01,540,27,59.4,
1770189264948,dev01,683,20.5,58.5,
1770189265161,dev01,905,22,44.7,
1770189265377,dev01,537,27.5,47.5,
1770189265592,dev01,667,24.5,51.5,
1770189265796,dev01,514,27.7,46.9,
1770189265998,dev01,1177,22.7,67.6,
1770189266202,dev01,1068,20.4,41.3,
1770189266405,dev01,1076,26.2,72.6,
